id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	duration_h	in_range_h	in_range_percent	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	pool_id	pool_symbol
275191	-284450	-282450	2000	13466872004660130116	11072900	18.22	0.00	0.00	0.00	4	4	100	0.00	0.0000	0.0000	0.0000	0.0000	0x5CcF4cf772E60bD9cB0F34B8199624245e3D1923	0	0	0	0	0	20	19	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275195	-283350	-283050	300	644862126827246263460	350088745	692.51	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	3	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275220	-283400	-283000	400	1834321915398215044202	1320476689	2294.50	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xc7caBa537c9edf617ac6CD3ea587dBd803837b3c	0	0	0	0	0	4	3	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275228	-283400	-283000	400	4034956653571882741636	2896507373	5039.07	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0x1A505721C545407F17a3A661db47135e44fFd6FB	1	-286268	-281433	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275232	-283900	-282400	1500	4263543968484451936886	2101975472	4365.92	0.00	0.00	0.00	5	5	100	0.01	0.0000	0.0000	0.0000	0.0000	0xc3d02Af560A5990B61c2a9719256ee27AbbeFEB3	1	-887272	887272	0	0	14	15	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275234	-283500	-282900	600	3272857494735898248051	2187361117	3925.25	0.00	0.00	0.00	1	1	100	0.00	0.0000	0.0000	0.0000	0.0000	0xF0f408B2e3d9B02BD01D07E298623a1E099AF30c	1	-887272	887272	-100	-100	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275272	-283450	-283050	400	2819275337820210923524	1686312159	3183.35	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x04E5731c94148209F64ea775E1912f440f632B70	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275273	-283350	-283100	250	684529739935087511567	305457250	668.94	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xd04A1CfaD2d77B8bd5C18a53cc128A87Ed9ff36C	1	-887272	887272	0	0	2	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275369	-283700	-283300	400	3839754973250207708977	2933815444	4972.73	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x1A505721C545407F17a3A661db47135e44fFd6FB	1	-286268	-281433	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275380	-283800	-283200	600	3272213942552643970662	2148750396	3886.30	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xF0f408B2e3d9B02BD01D07E298623a1E099AF30c	1	-887272	887272	-100	-100	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275385	-283700	-283300	400	1750693519502376297523	1335413398	2265.03	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xc7caBa537c9edf617ac6CD3ea587dBd803837b3c	0	0	0	0	0	4	3	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275398	-283650	-283350	300	545505579393187737116	390053464	679.72	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	3	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275401	-283600	-283350	250	630834567840177738008	324919831	659.89	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xd04A1CfaD2d77B8bd5C18a53cc128A87Ed9ff36C	1	-887272	887272	0	0	2	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275402	-283700	-283300	400	2665292537312558884597	1730135520	3145.41	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x04E5731c94148209F64ea775E1912f440f632B70	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275403	-283500	-283450	50	4751533848334088378092	3010537173	5533.60	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xbB65a9E831d4d8355988A6D73b3965Bbcf04DB36	0	0	0	0	0	0	0	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275415	-283650	-283250	400	437928200334622093316	160569955	393.11	0.00	0.00	0.00	170	90	53	0.02	0.0000	0.0000	0.0000	0.0000	0xD64813E7A4F6Bf7ff901711aFF7134d69c91063C	0	0	0	0	0	4	3	0	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275439	-283700	-283300	400	14734207253555851047050	8983851396	16807.72	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x1C689487CdD86Ef06485fE20d5fDA3f41E853A4F	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275579	-283450	-283150	300	467036578370206795039	424700218	672.70	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x3F6583969E96f5CAA02118807be5515EF109c520	1	-887272	887272	0	0	3	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275581	-283400	-283150	250	540273435351475021154	364947782	651.83	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xd04A1CfaD2d77B8bd5C18a53cc128A87Ed9ff36C	1	-887272	887272	0	0	2	2	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275592	-283500	-283100	400	12690479380414060950956	9849124397	16587.77	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x1C689487CdD86Ef06485fE20d5fDA3f41E853A4F	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275596	-283500	-283100	400	3627166983710822171899	3003005189	4929.03	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x1A505721C545407F17a3A661db47135e44fFd6FB	1	-286268	-281433	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275597	-283600	-283000	600	3137574736727686181577	2185613602	3851.67	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0xF0f408B2e3d9B02BD01D07E298623a1E099AF30c	1	-887272	887272	-100	-100	6	5	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
275601	-283450	-283050	400	2697687135327231224057	1679844653	3112.32	0.00	0.00	0.00	1	1	100	0.01	0.0000	0.0000	0.0000	0.0000	0x04E5731c94148209F64ea775E1912f440f632B70	1	-887272	887272	0	0	4	3	100	0x324963c267c354c7660ce8ca3f5f167e05649970	wS/USDC.e
