position_id	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp	price_impact_bp	slippage_bp
558198	True	-887272	887272	0	0	0	0	50	50	50
558176	True	-887272	887272	0	0	0	0	100	50	50
558202	False	0	0	0	0	0	0	0	0	0
558202	True	-887272	887272	0	0	0	0	100	50	50
558304	True	-887272	887272	10	10	0	0	1500	15	11
37886	False	0	0	0	0	2	1	0	0	0
558329	True	-887272	887272	0	0	2	1	50	50	50
558405	True	-887272	887272	0	0	1	0	100	50	50
558447	False	0	0	0	0	14	13	0	0	0
558528	False	0	0	0	0	0	0	0	0	0
558528	True	-887272	887272	0	0	1	2	100	50	50
558562	False	0	0	0	0	0	0	0	0	0
558562	True	-887272	887272	0	0	1	2	100	50	50
558602	True	232093	241256	20	20	0	0	100	50	50
558642	True	-887272	887272	0	0	0	0	100	50	50
558646	True	-887272	887272	0	0	0	0	50	10	10
558648	True	-887272	887272	0	0	0	0	100	50	50
558656	True	-887272	887272	0	0	1	0	100	100	50
558731	True	-887272	887272	0	0	0	0	100	50	50
558757	True	-887272	887272	0	0	1	0	100	50	50
558762	False	0	0	0	0	0	0	0	0	0
558776	False	0	0	0	0	0	0	0	0	0
558762	True	-887272	887272	0	0	0	0	100	50	50
558757	False	0	0	0	0	0	0	0	0	0
558848	False	0	0	0	0	1	0	0	0	0
558866	True	-8917	-944	50	50	0	0	100	100	50
558890	True	232093	241256	20	20	0	0	100	50	50
558848	True	-887272	887272	0	0	0	1	300	300	300
558906	True	-887272	887272	0	0	3	2	2500	2500	300
558910	True	-887272	887272	0	0	1	0	50	50	50
559043	True	-887272	887272	0	0	3	2	2500	2500	300
559050	True	-887272	887272	0	0	2	1	50	50	50
559063	True	-887272	887272	0	0	0	0	300	300	300
559066	False	0	0	0	0	1	1	0	0	0
559063	True	-887272	887272	0	0	0	0	300	300	300
559094	True	-8917	-944	50	50	0	0	100	100	50
559144	False	0	0	0	0	4	3	0	0	0
559192	True	-887272	887272	0	0	0	0	100	50	50
559196	True	-887272	887272	0	0	0	0	100	50	50
559207	True	-887272	887272	0	0	2	1	100	100	100
559208	True	-887272	887272	0	0	2	1	100	100	100
559213	True	-887272	887272	0	0	2	1	100	100	50
559228	True	-887272	887272	0	0	1	0	100	50	50
559240	True	-887272	887272	0	0	0	0	100	10	10
559242	True	-887272	887272	0	0	0	0	100	50	50
559245	True	-887272	887272	0	0	1	0	100	100	50
559266	True	-887272	887272	0	0	2	1	100	50	50
559300	True	-887272	887272	0	0	2	1	100	50	50
559302	True	-887272	887272	0	0	1	0	300	300	300
559144	False	0	0	0	0	4	3	0	0	0
559379	True	-887272	887272	0	0	2	1	100	30	30
559495	True	-887272	887272	0	0	3	0	100	50	50
559501	True	-887272	887272	0	0	2	1	100	100	50
559510	True	-887272	887272	0	0	1	2	100	50	50
559515	True	-887272	887272	0	0	1	2	100	50	50
559520	True	-887272	887272	0	0	2	1	100	100	100
559523	True	-887272	887272	0	0	2	1	100	100	100
559525	True	-887272	887272	0	0	1	0	100	100	50
559561	True	-887272	887272	0	0	2	1	300	50	50
559589	True	-887272	887272	0	0	0	0	100	50	50
559590	True	-887272	887272	0	0	0	0	100	50	50
559599	True	-887272	887272	0	0	3	0	100	50	50
559683	True	-887272	887272	0	0	0	0	50	50	50
559897	True	-887272	887272	0	0	0	0	100	50	50
559898	True	-887272	887272	0	0	0	0	100	50	50
559910	True	-887272	887272	0	0	1	2	100	50	50
559914	True	-887272	887272	0	0	1	0	100	100	50
559926	True	-887272	887272	0	0	1	2	100	50	50
559940	True	-887272	887272	0	0	2	1	100	100	100
559945	True	-887272	887272	0	0	2	1	100	100	50
559958	True	-887272	887272	0	0	2	1	100	100	100
559973	True	-887272	887272	0	0	1	0	100	50	50
559994	True	-887272	887272	0	0	0	0	100	10	10
559996	True	-887272	887272	0	0	0	0	100	50	50
560013	True	-887272	887272	0	0	8	7	100	50	50
38042	False	0	0	0	0	1	1	0	0	0
560194	True	-887272	887272	0	0	0	0	100	10	10
560199	True	-887272	887272	0	0	0	0	100	50	50
560387	True	-887272	887272	0	0	0	0	100	50	50
560389	True	-887272	887272	0	0	0	0	100	50	50
560399	True	-887272	887272	0	0	0	0	100	50	50
560402	True	-887272	887272	0	0	0	0	100	50	50
560545	True	-887272	887272	0	0	2	1	100	100	100
560549	True	-887272	887272	0	0	2	1	100	100	50
560561	True	-887272	887272	0	0	2	1	100	100	100
560566	True	-887272	887272	0	0	1	0	100	50	50
560597	True	-887272	887272	0	0	1	0	100	100	50
560622	False	0	0	0	0	1	1	0	0	0
560623	True	-887272	887272	0	0	1	0	100	50	50
560720	True	-887272	887272	0	0	0	0	100	10	10
560733	True	-887272	887272	0	0	1	0	100	50	50
560735	True	-887272	887272	0	0	0	0	100	50	50
560839	True	-887272	887272	0	0	0	0	100	50	50
560841	True	-887272	887272	0	0	0	0	100	50	50
560855	False	0	0	0	0	2	1	0	0	0
560864	True	-887272	887272	0	0	0	0	100	50	50
560865	True	-887272	887272	0	0	0	0	100	50	50
560925	False	0	0	0	0	0	0	0	0	0
560925	True	-887272	887272	0	0	3	2	300	50	50
561268	True	-887272	887272	0	0	14	14	100	50	50
561287	True	-887272	887272	0	0	1	0	300	300	300
561317	True	-887272	887272	0	0	1	0	100	100	50
561333	True	-887272	887272	0	0	1	0	100	50	50
561341	True	-887272	887272	0	0	1	0	50	50	50
561361	True	-887272	887272	0	0	0	0	100	50	50
561363	True	-887272	887272	0	0	13	16	100	50	50
561364	True	-887272	887272	0	0	0	0	100	50	50
11972	False	0	0	0	0	0	0	0	0	0
561420	True	-887272	887272	0	0	2	1	100	100	100
561441	True	-887272	887272	0	0	2	1	100	100	100
561444	True	-887272	887272	0	0	2	1	100	100	50
561445	True	-887272	887272	0	0	2	1	100	50	50
561532	True	-887272	887272	0	0	0	0	100	10	10
561535	True	-887272	887272	0	0	0	0	100	50	50
561670	True	-8917	-944	50	50	0	0	100	100	50
561671	True	-887272	887272	0	0	1	0	100	50	50
561672	True	-887272	887272	0	0	0	0	100	10	10
561673	True	-887272	887272	0	0	0	0	100	50	50
561692	True	-887272	887272	0	0	0	0	100	10	10
561693	True	-887272	887272	0	0	0	0	100	50	50
561824	True	232093	241256	20	20	0	0	100	50	50
561871	True	-887272	887272	0	0	1	0	300	300	300
561883	True	-887272	887272	0	0	1	0	50	50	50
561917	False	0	0	0	0	0	0	0	0	0
561990	False	0	0	0	0	4	3	0	0	0
562038	True	-887272	887272	0	0	1	0	100	50	50
562041	True	-887272	887272	0	0	1	0	100	100	50
562057	True	-887272	887272	0	0	0	0	100	10	10
562059	True	-887272	887272	0	0	0	0	100	50	50
562070	False	0	0	0	0	30	29	0	0	0
562081	True	-887272	887272	0	0	1	0	100	50	50
562097	True	-887272	887272	0	0	2	1	100	50	50
562116	True	-887272	887272	0	0	2	1	100	100	100
562124	True	-887272	887272	0	0	2	1	100	100	50
562126	True	-887272	887272	0	0	1	0	100	50	50
562130	True	-8917	-944	50	50	0	0	100	100	50
562131	True	-887272	887272	0	0	3	2	2500	2500	300
562139	True	-887272	887272	0	0	1	0	100	100	50
562184	True	-887272	887272	0	0	2	1	100	100	100
562212	True	-887272	887272	0	0	1	0	100	50	50
562228	False	0	0	0	0	18	17	0	0	0
562267	True	-887272	887272	0	0	0	0	300	300	300
562347	True	-887272	887272	0	0	0	0	300	300	300
562353	True	-887272	887272	0	0	0	0	300	300	300
562356	True	-887272	887272	0	0	1	0	100	100	50
562365	True	-8917	-944	50	50	0	0	100	100	50
562370	True	232093	241256	20	20	0	0	100	50	50
562390	False	0	0	0	0	3	3	0	0	0
562395	True	-887272	887272	0	0	3	2	2500	2500	300
562403	True	-887272	887272	0	0	1	0	100	50	50
562406	True	-887272	887272	0	0	0	0	300	300	300
562425	True	-8917	-944	50	50	0	0	100	100	50
552644	True	-887272	887272	0	0	3	2	100	100	100
562521	True	-887272	887272	0	0	0	0	100	10	10
562522	True	-887272	887272	0	0	0	0	100	50	50
562646	False	0	0	0	0	10	10	0	0	0
562647	True	-887272	887272	0	0	1	0	100	50	50
562717	True	-887272	887272	0	0	0	0	100	10	10
562720	True	-887272	887272	0	0	0	0	100	50	50
562751	True	-887272	887272	0	0	6	1	100	50	50
562790	True	-887272	887272	10	10	0	0	1500	15	11
562846	True	-887272	887272	0	0	0	0	300	300	300
562849	True	-8917	-944	50	50	0	0	100	100	50
562855	False	0	0	0	0	0	0	0	0	0
563076	True	-8917	-944	50	50	0	0	100	100	50
556526	False	0	0	0	0	0	0	0	0	0
563083	True	-887272	887272	0	0	1	0	300	300	300
563122	True	-887272	887272	0	0	0	0	100	50	50
563125	True	-887272	887272	0	0	0	0	100	50	50
563144	False	0	0	0	0	1	1	0	0	0
563217	True	-887272	887272	10	10	0	0	1500	15	11
563254	True	-887272	887272	0	0	6	5	50	10	10
563343	True	-887272	887272	0	0	1	1	50	50	50
563491	False	0	0	0	0	0	0	0	0	0
563652	False	0	0	0	0	20	19	0	0	0
563713	True	-887272	887272	0	0	0	0	300	300	300
563802	False	0	0	0	0	7	6	0	0	0
563805	False	0	0	0	0	0	0	0	0	0
563965	False	0	0	0	0	0	0	0	0	0
555727	True	-887272	887272	0	0	0	0	100	5	2
564173	True	-887272	887272	0	0	0	0	100	50	50
564188	False	0	0	0	0	14	13	0	0	0
564281	True	-8917	-944	50	50	0	0	100	100	50
564290	True	-887272	887272	0	0	1	1	50	50	50
564345	True	-887272	887272	0	0	3	2	2500	2500	300
564364	False	0	0	0	0	0	0	0	0	0
564365	True	-887272	887272	0	0	0	0	300	300	300
564391	False	0	0	0	0	0	0	0	0	0
564560	True	-887272	887272	0	0	0	0	100	10	10
564565	True	-887272	887272	0	0	0	0	100	50	50
564599	True	-887272	887272	0	0	2	1	100	100	100
564607	True	-887272	887272	0	0	2	1	100	100	50
564610	True	-887272	887272	0	0	3	0	100	50	50
564612	True	-887272	887272	0	0	2	1	100	50	50
564617	True	-887272	887272	0	0	0	0	300	300	300
564632	True	-8917	-944	50	50	0	0	100	100	50
564637	False	0	0	0	0	0	0	0	0	0
564641	True	-887272	887272	0	0	2	1	100	100	100
564786	True	-887272	887272	0	0	0	0	300	300	300
564816	True	-887272	887272	0	0	0	0	100	50	50
564817	True	-887272	887272	0	0	0	0	100	50	50
564865	True	-8917	-944	50	50	0	0	100	100	50
564904	True	-887272	887272	50	50	1	0	100	30	50
564959	False	0	0	0	0	1	0	0	0	0
565017	False	0	0	0	0	0	0	0	0	0
565073	True	-887272	887272	0	0	2	1	100	100	100
565076	True	-887272	887272	0	0	2	1	100	100	100
565078	True	-887272	887272	0	0	2	1	100	50	50
565099	True	-887272	887272	0	0	2	1	100	100	50
565246	True	-8917	-944	50	50	1	0	100	100	50
565298	False	0	0	0	0	0	0	0	0	0
565315	True	-887272	887272	0	0	0	0	100	10	10
565319	True	-887272	887272	0	0	0	0	100	50	50
565422	True	-887272	887272	0	0	1	0	100	50	50
565630	True	-887272	887272	0	0	1	0	300	300	300
565815	True	-887272	887272	50	50	2	1	100	50	50
565817	True	-887272	887272	50	50	1	0	100	30	50
564728	False	0	0	0	0	0	0	0	0	0
564728	True	-887272	887272	0	0	0	1	100	50	50
564728	True	-887272	887272	0	0	0	1	100	50	50
565928	True	-887272	887272	0	0	2	1	100	50	50
565931	True	-887272	887272	0	0	2	1	100	50	50
557767	True	-887272	887272	0	0	0	0	100	50	50
566050	True	-887272	887272	0	0	0	0	100	50	50
566057	False	0	0	0	0	0	0	0	0	0
566066	True	-887272	887272	0	0	0	0	300	300	300
566071	True	-887272	887272	0	0	0	0	100	50	50
566119	True	-887272	887272	10	10	0	0	1500	15	11
566161	False	0	0	0	0	3	2	0	0	0
566304	True	-887272	887272	0	0	1	0	50	50	50
551084	True	-887272	887272	0	0	0	0	300	300	300
566464	False	0	0	0	0	0	0	0	0	0
566549	True	-887272	887272	0	0	1	1	100	50	50
566711	False	0	0	0	0	0	0	0	0	0
566711	True	-887272	887272	0	0	0	0	300	300	300
375220	False	0	0	0	0	0	0	0	0	0
440415	False	0	0	0	0	0	0	0	0	0
566770	False	0	0	0	0	0	0	0	0	0
566853	True	-887272	887272	10	10	0	0	1500	15	11
375220	True	-887272	887272	0	0	19	40	300	300	300
566870	False	0	0	0	0	0	0	0	0	0
566877	True	-887272	887272	0	0	6	5	300	300	300
566920	True	-887272	887272	0	0	0	2	50	10	10
566933	True	232093	241256	20	20	0	0	100	50	50
563254	True	-887272	887272	0	0	6	5	50	10	10
567023	True	-887272	887272	0	0	3	2	300	50	50
567032	True	-887272	887272	0	0	3	2	100	100	100
567037	True	-887272	887272	0	0	2	1	100	100	100
567049	True	-887272	887272	0	0	5	4	50	10	10
567050	True	-887272	887272	0	0	2	1	100	100	100
567054	True	-887272	887272	0	0	2	1	100	100	50
567056	True	-887272	887272	0	0	1	0	100	50	50
567057	True	-887272	887272	0	0	2	1	100	50	50
567077	True	-887272	887272	0	0	1	0	100	50	50
567078	True	-887272	887272	0	0	4	3	300	300	300
567097	True	-887272	-269393	50	100	7	7	100	50	50
567100	True	-887272	887272	0	0	8	27	100	50	50
567101	True	-887272	887272	0	0	6	5	100	50	50
567108	True	-887272	887272	100	100	5	4	100	30	50
567122	True	-887272	887272	0	0	1	0	100	50	50
567126	True	-887272	887272	0	0	1	0	100	100	50
567161	True	-887272	887272	0	0	8	7	100	50	50
567164	True	-887272	887272	0	0	3	0	100	50	50
567168	True	-887272	887272	0	0	0	0	100	50	50
567170	True	-887272	887272	0	0	0	0	300	300	300
567174	True	-887272	887272	0	0	6	6	100	50	50
567180	True	-887272	887272	0	0	0	0	100	50	50
567183	True	-887272	887272	0	0	4	3	100	50	50
567196	True	-887272	887272	0	0	0	0	100	10	10
566770	True	-887272	887272	0	0	0	0	100	50	50
567218	True	-887272	887272	0	0	2	1	100	30	30
567271	True	232093	241256	20	20	0	0	100	50	50
566920	True	-887272	887272	0	0	0	2	50	10	10
567356	True	-887272	887272	0	0	0	2	50	10	10
567376	True	-887272	887272	0	0	2	1	300	300	300
567420	False	0	0	0	0	48	48	0	0	0
567421	True	-887272	887272	0	0	3	0	100	50	50
567432	False	0	0	0	0	3	3	0	0	0
567443	True	-887272	887272	0	0	1	1	100	100	100
567493	False	0	0	0	0	6	6	0	0	0
567023	True	-887272	887272	0	0	3	2	300	50	50
567850	True	-887272	887272	0	0	4	3	300	50	50
567883	True	-887272	887272	0	0	0	0	100	50	50
567887	True	-887272	887272	0	0	0	0	100	50	50
567944	True	-887272	887272	0	0	0	0	100	50	50
567945	True	-887272	887272	0	0	0	0	100	50	50
568155	True	-887272	887272	0	0	3	0	100	50	50
568167	True	-887272	887272	0	0	2	1	100	30	30
568187	False	0	0	0	0	0	0	0	0	0
568237	True	-887272	887272	0	0	2	1	100	100	100
568240	True	-887272	887272	0	0	1	1	100	100	100
568242	True	-887272	887272	0	0	2	1	100	100	50
568247	True	-887272	887272	0	0	2	1	100	50	50
568250	True	-887272	887272	0	0	4	3	100	50	50
568268	True	-887272	887272	0	0	3	0	100	50	50
568314	True	-887272	887272	0	0	0	2	50	10	10
568315	True	-887272	887272	0	0	1	0	100	50	50
568354	True	232093	241256	20	20	0	0	100	50	50
567770	False	0	0	0	0	0	0	0	0	0
568369	True	-887272	887272	0	0	0	2	50	10	10
567770	True	-887272	887272	0	0	0	0	100	5	2
185896	False	0	0	0	0	0	0	0	0	0
568427	True	-887272	887272	0	0	1	0	50	50	50
185896	True	-887272	887272	0	0	2	0	100	50	50
568475	False	0	0	0	0	0	0	0	0	0
568377	False	0	0	0	0	0	0	0	0	0
568377	True	-887272	887272	0	0	1	1	100	50	50
568686	True	-887272	887272	0	0	0	0	300	300	300
568701	True	-887272	887272	0	0	1	1	300	300	300
568754	False	0	0	0	0	12	12	0	0	0
568941	True	-8917	-944	50	50	1	0	100	100	50
38273	True	-887272	887272	0	0	21	20	100	50	50
569163	False	0	0	0	0	0	0	0	0	0
569384	True	-887272	887272	0	0	2	1	100	50	50
569386	True	-887272	887272	0	0	2	1	100	50	50
569427	False	0	0	0	0	3	2	0	0	0
569432	True	-887272	887272	0	0	1	1	100	100	100
569458	True	-887272	887272	0	0	0	2	50	10	10
569492	False	0	0	0	0	0	0	0	0	0
569502	False	0	0	0	0	0	0	0	0	0
569558	True	-887272	887272	0	0	0	0	100	50	50
569561	True	-887272	887272	0	0	0	0	100	50	50
569589	True	-887272	887272	0	0	0	2	50	10	10
569601	True	-887272	887272	0	0	2	1	100	100	100
569604	True	-887272	887272	0	0	2	1	100	100	50
569606	True	-887272	887272	0	0	2	1	100	50	50
569628	True	-887272	887272	0	0	1	0	100	50	50
569644	False	0	0	0	0	0	0	0	0	0
569654	True	-887272	887272	0	0	1	0	100	50	50
569727	False	0	0	0	0	6	5	0	0	0
569728	True	-887272	887272	-130	0	3	3	100	50	50
565629	False	0	0	0	0	0	0	0	0	0
565818	False	0	0	0	0	0	0	0	0	0
570255	True	-887272	887272	0	0	1	0	100	50	50
570308	True	-887272	887272	0	0	0	0	100	10	10
570310	True	-887272	887272	0	0	0	0	100	50	50
570403	True	-887272	887272	0	0	0	1	100	50	50
570517	True	-887272	887272	0	0	1	0	100	50	50
570524	True	-887272	887272	0	0	1	0	50	50	50
570804	True	-887272	887272	0	0	0	0	100	200	200
570825	True	-887272	887272	10	10	0	0	1500	15	11
38311	False	0	0	0	0	1	0	0	0	0
570928	True	-887272	887272	0	0	0	0	100	50	50
570930	True	-887272	887272	0	0	0	0	100	50	50
571098	True	-887272	887272	0	0	0	0	100	50	50
571099	True	-887272	887272	0	0	0	0	100	50	50
571100	True	-887272	887272	0	0	3	0	100	50	50
571296	False	0	0	0	0	1	0	0	0	0
571296	False	0	0	0	0	1	0	0	0	0
571387	True	-887272	887272	0	0	1	0	50	50	50
571501	False	0	0	0	0	7	7	0	0	0
571504	False	0	0	0	0	0	0	0	0	0
571514	False	0	0	0	0	4	4	0	0	0
571538	True	-887272	887272	0	0	0	0	100	50	50
571546	True	-887272	887272	0	0	0	0	100	10	10
571655	False	0	0	0	0	0	0	0	0	0
571718	True	-887272	887272	0	0	1	0	100	50	50
571726	True	-887272	887272	0	0	0	0	300	300	300
571751	True	-887272	887272	0	0	2	1	100	100	100
571752	True	-887272	887272	0	0	2	1	100	100	50
571753	True	-887272	887272	0	0	3	0	100	50	50
571754	True	-887272	887272	0	0	2	1	100	50	50
566549	True	-887272	887272	0	0	1	1	100	50	50
571718	True	-887272	887272	0	0	1	0	100	50	50
38339	False	0	0	0	0	1	0	0	0	0
572207	True	-887272	887272	0	0	0	0	100	50	50
572220	True	-887272	887272	0	0	1	0	100	50	50
571718	True	-887272	887272	0	0	1	0	100	50	50
566549	True	-887272	887272	0	0	1	1	100	50	50
572377	False	0	0	0	0	1	0	0	0	0
572380	False	0	0	0	0	0	0	0	0	0
557535	True	-887272	887272	0	0	4	3	50	50	50
557535	True	-887272	887272	0	0	4	3	50	50	50
573026	False	0	0	0	0	0	0	0	0	0
573162	True	-887272	887272	0	0	1	0	100	50	50
558176	True	-887272	887272	0	0	0	0	100	50	50
558642	True	-887272	887272	0	0	0	0	100	50	50
573205	True	-887272	887272	10	10	0	0	1500	15	11
38369	False	0	0	0	0	1	0	0	0	0
573369	True	-887272	887272	0	0	6	1	100	50	50
573483	False	0	0	0	0	2	2	0	0	0
573606	True	-887272	887272	0	0	0	2	50	10	10
573611	True	-887272	887272	0	0	1	1	100	100	100
573613	True	-887272	887272	0	0	2	1	100	100	100
573616	True	-887272	887272	0	0	2	1	100	50	50
573622	True	-887272	887272	0	0	2	1	100	30	30
573637	True	-887272	887272	0	0	2	1	100	100	50
573728	True	-887272	887272	0	0	1	2	100	50	50
573732	True	-887272	887272	0	0	1	2	100	50	50
573735	True	-887272	887272	0	0	1	0	100	100	50
573737	True	-887272	887272	0	0	2	1	100	50	50
573755	False	0	0	0	0	0	0	0	0	0
573832	True	-887272	887272	0	0	3	2	300	300	300
573855	False	0	0	0	0	9	8	0	0	0
573958	False	0	0	0	0	0	0	0	0	0
573958	True	-887272	887272	0	0	0	0	100	50	50
574083	True	-887272	887272	0	0	1	2	100	50	50
574085	True	-887272	887272	0	0	1	2	100	50	50
574089	True	-887272	887272	0	0	1	0	100	100	50
574231	False	0	0	0	0	0	0	0	0	0
574342	True	-887272	887272	0	0	0	0	100	10	10
574343	True	-887272	887272	0	0	0	0	100	50	50
574395	True	-887272	887272	0	0	3	0	100	50	50
574418	True	-887272	887272	0	0	3	2	300	50	50
574421	True	-887272	887272	0	0	4	3	100	50	50
574422	True	-887272	887272	0	0	2	1	100	50	50
574432	True	-887272	887272	0	0	6	5	50	10	10
574434	True	-887272	887272	0	0	0	0	100	10	10
574450	True	-887272	887272	0	0	0	0	100	50	50
574456	True	-887272	887272	0	0	0	2	50	10	10
12042	True	-887272	887272	0	0	13	13	100	50	50
574789	True	-887272	887272	0	0	10	9	100	50	50
574817	True	-887272	887272	0	0	0	0	100	50	50
574818	True	-887272	887272	0	0	0	0	100	50	50
574879	False	0	0	0	0	0	0	0	0	0
575064	True	-887272	887272	0	0	1	0	100	50	50
575078	False	0	0	0	0	0	0	0	0	0
575207	True	-887272	887272	0	0	3	2	100	100	100
575214	True	-887272	887272	0	0	1	1	100	100	100
575217	True	-887272	887272	0	0	1	0	100	50	50
575231	True	-887272	887272	0	0	0	2	50	10	10
575265	True	-887272	887272	-40	-40	5	5	400	30	40
575314	True	-887272	887272	10	10	0	0	1500	15	11
575326	True	-887272	887272	0	0	4	3	100	50	50
575331	True	-887272	887272	0	0	1	2	100	50	50
575355	True	-887272	887272	0	0	0	2	50	10	10
575357	True	-887272	887272	0	0	10	9	100	50	50
575360	True	-887272	887272	0	0	1	2	100	50	50
575364	True	-887272	887272	0	0	2	1	100	100	100
575368	True	-887272	887272	0	0	1	0	100	50	50
575372	True	-887272	887272	100	100	10	9	100	100	100
575376	True	-887272	887272	0	0	1	0	100	100	50
575401	True	-887272	887272	0	0	2	1	100	100	50
575405	True	-887272	887272	0	0	2	1	100	50	50
575453	True	-887272	887272	-130	0	3	3	100	50	50
575464	True	-887272	887272	10	10	0	0	1500	15	11
575528	True	-887272	887272	0	0	1	0	100	50	50
575544	True	-887272	887272	0	0	0	0	100	50	50
575557	True	-887272	887272	0	0	0	0	100	10	10
575669	True	-887272	887272	0	0	0	2	50	10	10
575671	True	-887272	887272	0	0	5	4	50	10	10
575676	True	-887272	887272	0	0	3	2	300	300	300
575680	True	-887272	887272	0	0	6	5	100	50	50
575686	True	-887272	887272	0	0	1	1	100	100	100
575708	True	-887272	887272	0	0	2	1	100	30	30
575748	True	-887272	887272	10	10	0	0	1500	15	11
575778	True	-887272	887272	10	10	0	0	1500	15	11
575792	True	-887272	887272	0	0	10	9	100	50	50
575803	True	-887272	887272	0	0	2	1	50	50	50
575814	True	-887272	887272	0	0	17	17	50	10	10
575957	True	-887272	887272	50	50	5	4	100	30	50
575968	True	-887272	887272	0	0	6	5	100	50	50
576028	True	-887272	887272	0	0	0	0	100	50	50
576050	True	-887272	887272	0	0	0	0	100	200	200
576067	True	-887272	887272	0	0	0	2	50	10	10
576068	True	-887272	887272	0	0	13	14	100	50	50
576071	True	-887272	887272	0	0	3	2	300	50	50
576079	False	0	0	0	0	12	12	0	0	0
576080	True	-887272	887272	0	0	1	2	100	50	50
576090	True	-887272	887272	0	0	2	1	100	50	50
576105	True	-887272	887272	0	0	1	2	100	50	50
576126	True	-887272	887272	0	0	1	0	100	50	50
576127	True	-887272	887272	10	10	0	0	1500	15	11
576140	True	-887272	887272	0	0	1	0	100	100	50
576187	True	-887272	887272	0	0	3	0	100	50	50
576201	True	-887272	887272	0	0	0	0	100	50	50
576205	True	-887272	887272	0	0	0	0	100	50	50
576240	True	-887272	887272	0	0	0	2	50	10	10
576243	True	-887272	887272	0	0	15	14	100	50	50
576249	True	-887272	887272	0	0	3	2	100	100	100
576252	True	-887272	887272	0	0	2	1	100	100	100
576256	True	-887272	887272	0	0	2	1	100	100	50
576259	True	-887272	887272	0	0	2	1	100	50	50
576267	True	-887272	887272	0	0	6	5	100	50	50
576284	True	-887272	887272	0	0	1	1	100	100	100
576285	True	-887272	887272	0	0	6	1	100	50	50
576303	True	-887272	887272	0	0	4	3	100	50	50
576336	True	-887272	887272	0	0	2	1	100	50	50
576339	True	-887272	887272	0	0	2	1	100	50	50
576358	True	-887272	887272	0	0	0	0	100	50	50
576381	True	-887272	887272	0	0	3	0	100	50	50
576467	True	-887272	887272	0	0	1	0	100	50	50
576514	True	-887272	887272	400	400	16	15	100	50	50
576538	True	-887272	887272	0	0	6	1	100	50	50
576561	True	-887272	887272	0	0	0	0	300	300	300
576571	True	-887272	887272	0	0	3	0	100	50	50
576583	False	0	0	0	0	0	0	0	0	0
576678	True	-887272	887272	0	0	1	1	100	100	100
576684	True	-887272	887272	0	0	2	1	100	100	100
576686	True	-887272	887272	0	0	2	1	100	100	50
576692	True	-887272	887272	0	0	2	1	100	50	50
576753	True	-887272	887272	0	0	1	0	100	100	50
576763	False	0	0	0	0	12	11	0	0	0
576765	True	-887272	887272	0	0	0	2	50	10	10
576772	True	-887272	887272	0	0	3	2	100	100	100
576776	True	-887272	887272	0	0	1	0	100	50	50
576784	True	-887272	887272	0	0	3	0	100	50	50
576801	True	-887272	887272	0	0	0	2	50	10	10
576802	True	-887272	887272	0	0	0	0	300	300	300
576856	True	-887272	887272	0	0	1	0	100	50	50
576864	True	-887272	887272	0	0	0	0	100	10	10
576869	True	-887272	887272	0	0	0	0	100	50	50
576887	True	-887272	887272	0	0	0	0	300	300	300
576948	False	0	0	0	0	0	0	0	0	0
576955	True	-887272	887272	0	0	0	0	100	50	50
576979	False	0	0	0	0	0	0	0	0	0
576982	True	-887272	887272	0	0	1	0	100	100	50
576992	False	0	0	0	0	1	1	0	0	0
576993	True	-887272	887272	0	0	2	1	100	50	50
577001	True	-887272	887272	0	0	2	1	100	100	50
577003	True	-887272	887272	0	0	1	0	100	50	50
577005	True	-887272	887272	0	0	3	0	100	50	50
577006	True	-887272	887272	0	0	2	1	100	50	50
577008	True	-887272	887272	0	0	3	2	300	50	50
577015	True	-887272	887272	0	0	1	1	100	100	100
577017	True	-887272	887272	0	0	2	1	100	100	100
577018	True	-887272	887272	0	0	4	3	100	50	50
577048	True	-887272	887272	0	0	1	2	100	50	50
577052	True	-887272	887272	0	0	1	2	100	50	50
577061	True	-887272	887272	0	0	1	0	100	100	50
577063	True	-887272	887272	0	0	2	1	100	30	30
577077	False	0	0	0	0	1	0	0	0	0
577084	False	0	0	0	0	10	9	0	0	0
577294	True	-887272	887272	0	0	0	0	100	50	50
577300	False	0	0	0	0	0	0	0	0	0
577309	True	-887272	887272	0	0	0	0	100	50	50
577334	False	0	0	0	0	0	0	0	0	0
577347	True	-887272	887272	0	0	0	0	100	50	50
577360	False	0	0	0	0	4	3	0	0	0
577417	False	0	0	0	0	0	0	0	0	0
577433	False	0	0	0	0	0	0	0	0	0
577477	False	0	0	0	0	1	0	0	0	0
577484	True	-887272	887272	0	0	1	2	100	50	50
577485	True	-887272	887272	0	0	1	2	100	50	50
577489	True	-887272	887272	0	0	1	0	100	50	50
577494	True	-887272	887272	0	0	1	0	100	100	50
577553	False	0	0	0	0	10	9	0	0	0
577556	True	-887272	887272	0	0	1	0	100	100	50
577477	True	-887272	887272	20	20	1	0	100	100	50
577477	True	-887272	887272	20	20	1	0	100	105	50
577730	True	-887272	887272	20	20	1	0	100	105	50
577730	True	-887272	887272	20	20	1	0	300	105	50
577784	True	-887272	887272	0	0	2	1	300	300	300
577730	True	-887272	887272	20	20	1	0	300	105	50
577853	True	-887272	887272	0	0	1	1	100	100	100
